transaction_id,user_id,stock_id,transaction_type,transaction_date,quantity,price_per_share,total_amount,commission,transaction_status
975,69,7,SELL,2023-08-22 09:49:48,10,45.972,459.72,2.15,Completed
976,95,10,BUY,2023-05-10 11:32:17,50,29.0109,1450.55,7.88,Completed
977,61,7,BUY,2023-10-13 12:56:44,25,31.2394,780.99,0.95,Completed
978,88,38,BUY,2024-02-07 13:00:01,25,174.7596,4368.99,8.98,Completed
979,56,47,SELL,2023-09-27 09:58:06,10,564.6429,5646.43,7.92,Cancelled
980,82,21,SELL,2024-01-02 11:54:46,25,151.7424,3793.56,2.4,Completed
981,44,33,SELL,2023-09-14 12:12:33,25,121.1421,3028.55,2.43,Completed
982,87,21,BUY,2023-12-11 12:58:44,25,297.3101,7432.75,5.49,Cancelled
983,96,29,BUY,2024-01-11 13:26:44,25,192.3569,4808.92,3.33,Completed
984,41,47,SELL,2023-11-08 15:23:24,25,507.6645,12691.61,4.14,Completed
985,70,50,BUY,2024-02-20 10:56:37,25,643.4105,16085.26,3.51,Completed
986,24,18,BUY,2023-12-26 15:45:32,10,158.2464,1582.46,1.87,Pending
987,34,29,SELL,2023-12-19 13:50:46,50,293.2306,14661.53,5.33,Completed
988,23,19,SELL,2023-07-26 13:30:07,10,139.7055,1397.06,1.44,Completed
989,48,25,BUY,2024-02-08 12:45:20,50,295.5449,14777.24,6.38,Completed
990,62,11,BUY,2023-12-19 11:26:17,100,115.8833,11588.33,0.51,Completed
991,84,46,BUY,2023-11-02 12:54:30,50,239.9812,11999.06,2.32,Completed
992,94,49,BUY,2023-08-07 13:00:30,50,542.2151,27110.76,5.85,Completed
993,88,12,BUY,2023-08-18 12:57:33,250,105.8609,26465.22,0.1,Pending
994,14,36,SELL,2024-01-02 12:17:27,250,349.8803,87470.07,9.42,Completed
995,34,37,BUY,2023-05-01 09:50:10,25,210.2297,5255.74,4.09,Completed
996,87,1,BUY,2023-11-24 10:17:47,100,28.2182,2821.82,8.82,Completed
997,43,48,SELL,2023-12-01 15:22:53,500,306.2834,153141.7,3.87,Completed
998,65,22,BUY,2023-11-13 14:09:42,10,280.7236,2807.24,5.58,Completed
999,24,7,SELL,2023-04-25 14:11:55,25,47.0188,1175.47,0.26,Cancelled
1000,39,39,SELL,2023-03-15 12:10:37,10,323.7674,3237.67,6.5,Completed
1001,22,11,BUY,2023-05-11 11:00:00,250,184.2174,46054.35,1.56,Cancelled
1002,58,23,SELL,2023-09-26 13:45:52,10,234.2475,2342.47,9.48,Completed
1003,91,19,BUY,2023-07-24 09:36:16,100,159.4434,15944.34,5.75,Completed
1004,10,8,SELL,2023-07-07 10:13:01,100,33.4406,3344.06,5.27,Completed
1005,38,25,SELL,2023-08-15 09:47:00,10,201.0407,2010.41,9.23,Completed
1006,47,39,BUY,2023-04-05 12:25:28,100,260.6992,26069.92,7.83,Completed
1007,16,20,SELL,2023-09-18 10:27:19,25,178.8624,4471.56,3.76,Completed
1008,3,23,BUY,2023-07-18 12:53:59,100,205.816,20581.6,9.04,Completed
1009,23,28,SELL,2023-09-04 13:12:21,25,267.1222,6678.06,4.5,Pending
1010,55,4,SELL,2023-06-13 11:01:18,100,17.4877,1748.77,9.35,Cancelled
1011,79,12,BUY,2024-02-06 12:32:24,25,173.6247,4340.62,6.56,Completed
1012,34,1,BUY,2024-02-28 09:54:23,50,37.8541,1892.71,2.75,Completed
1013,84,6,SELL,2023-09-14 09:33:06,10,30.4463,304.46,8.64,Completed
1014,23,3,BUY,2023-08-18 15:51:09,50,33.6489,1682.44,9.23,Completed
1015,4,31,SELL,2023-05-01 11:47:53,50,397.0087,19850.43,8.9,Completed
1016,26,41,BUY,2023-12-12 11:43:33,25,456.5354,11413.39,7.53,Completed
1017,29,34,BUY,2023-06-09 14:41:37,25,129.7847,3244.62,0.61,Completed
1018,68,1,SELL,2023-08-15 10:38:06,250,22.7376,5684.4,9.77,Completed
1019,99,10,BUY,2023-12-12 11:48:43,100,47.5509,4755.09,5.57,Completed
1020,39,30,BUY,2023-05-01 09:52:40,25,197.6841,4942.1,2.92,Completed
1021,95,31,BUY,2023-10-16 12:42:12,25,322.2015,8055.04,9.77,Completed
1022,48,48,BUY,2023-12-11 09:44:26,250,601.8126,150453.15,8.24,Completed
1023,53,27,BUY,2024-01-15 10:15:20,50,238.0151,11900.75,6.99,Completed
1024,85,16,BUY,2023-11-08 13:13:16,25,176.2339,4405.85,0.01,Completed
1025,21,50,BUY,2023-09-18 10:02:33,25,150.8866,3772.16,2.03,Completed
1026,55,31,BUY,2023-03-27 10:57:15,500,354.7993,177399.65,2.79,Completed
1027,26,42,BUY,2024-02-27 10:27:10,250,639.7691,159942.27,6.27,Completed
1028,88,4,SELL,2023-04-13 13:31:25,10,35.2216,352.22,7.28,Completed
1029,18,50,SELL,2023-08-16 13:35:03,100,322.0601,32206.01,4.78,Completed
1030,16,25,BUY,2023-12-22 12:30:07,50,240.6621,12033.1,7.99,Completed
1031,24,30,SELL,2023-09-05 10:45:04,25,279.0976,6977.44,7.75,Completed
1032,91,18,SELL,2023-07-10 11:29:27,50,147.3919,7369.59,9.17,Pending
1033,48,25,SELL,2023-09-28 13:44:33,250,173.0456,43261.4,7.62,Completed
1034,17,14,SELL,2023-04-10 12:44:58,10,190.5997,1906.0,0.99,Completed
1035,29,21,BUY,2023-09-21 15:57:47,250,288.5316,72132.9,4.5,Completed
1036,11,39,BUY,2023-11-30 11:44:02,10,283.856,2838.56,3.81,Completed
1037,90,14,SELL,2024-02-13 15:59:04,50,108.7091,5435.45,7.15,Completed
1038,72,6,BUY,2024-02-22 10:22:21,10,44.5188,445.19,7.81,Completed
1039,38,21,SELL,2023-09-04 13:25:37,100,265.8286,26582.86,1.81,Cancelled
1040,36,3,SELL,2023-07-04 14:54:22,100,35.8064,3580.64,4.95,Completed
1041,33,10,BUY,2023-03-03 13:22:36,25,26.6162,665.4,6.08,Completed
1042,92,28,BUY,2023-05-29 10:51:35,25,201.6694,5041.73,1.06,Completed
1043,76,1,BUY,2023-11-15 10:53:55,100,37.2994,3729.94,3.1,Completed
1044,97,8,SELL,2023-05-11 09:41:21,100,24.5227,2452.27,5.71,Completed
1045,67,33,SELL,2023-06-01 09:41:56,25,354.1547,8853.87,6.93,Completed
1046,74,40,BUY,2024-02-12 09:49:50,25,195.6452,4891.13,8.51,Completed
1047,22,28,BUY,2023-09-08 13:58:54,10,206.2925,2062.92,8.04,Completed
1048,45,18,BUY,2023-08-17 15:36:54,250,191.9297,47982.42,1.45,Completed
1049,40,6,BUY,2023-11-24 10:03:10,500,19.8456,9922.8,4.73,Completed
1050,27,8,SELL,2023-08-11 15:29:18,50,32.2909,1614.55,0.24,Completed
1051,28,7,BUY,2024-02-22 10:53:53,10,20.7743,207.74,1.97,Cancelled
1052,41,2,SELL,2023-12-20 15:21:22,100,20.6486,2064.86,3.69,Completed
1053,93,40,SELL,2023-12-07 12:04:58,10,340.2201,3402.2,9.25,Pending
1054,36,1,SELL,2023-06-27 09:37:51,25,23.3917,584.79,3.06,Pending
1055,80,32,BUY,2024-02-06 15:02:02,10,287.3198,2873.2,6.99,Completed
1056,69,31,SELL,2023-10-18 11:49:31,25,143.4591,3586.48,6.31,Completed
1057,20,30,BUY,2023-05-29 15:29:38,25,224.5539,5613.85,1.31,Completed
1058,99,12,BUY,2023-10-05 09:46:29,10,164.5653,1645.65,4.47,Completed
1059,15,32,BUY,2023-08-29 13:19:24,50,277.354,13867.7,3.81,Completed
1060,15,23,BUY,2023-03-01 14:54:20,10,244.0718,2440.72,5.86,Completed
1061,34,13,SELL,2024-03-01 11:18:04,50,119.2697,5963.48,7.3,Completed
1062,45,39,BUY,2023-08-21 13:35:32,50,302.2455,15112.27,7.86,Completed
1063,45,9,SELL,2023-09-26 11:43:22,100,48.4772,4847.72,9.71,Cancelled
1064,31,41,BUY,2023-11-24 09:43:18,500,434.3293,217164.65,5.61,Completed
1065,7,31,SELL,2024-01-29 15:53:28,50,379.0311,18951.56,2.72,Completed
1066,54,37,BUY,2023-12-05 12:18:24,100,332.9296,33292.96,2.1,Completed
1067,82,14,BUY,2023-09-04 13:33:31,100,186.331,18633.1,3.92,Completed
1068,1,31,SELL,2023-07-21 10:12:20,50,327.0504,16352.52,3.5,Completed
1069,88,20,SELL,2023-04-12 13:50:44,25,181.0487,4526.22,3.63,Completed
1070,92,24,SELL,2023-04-26 10:51:02,10,180.2493,1802.49,9.55,Completed
1071,33,42,BUY,2023-03-22 14:50:09,100,447.1767,44717.67,3.1,Completed
1072,10,22,SELL,2023-03-31 14:56:13,50,268.6333,13431.67,6.78,Completed
1073,87,3,BUY,2023-11-21 12:51:03,10,32.4076,324.08,0.31,Completed
1074,44,13,BUY,2024-01-25 13:52:54,10,110.7992,1107.99,5.2,Completed
1075,63,8,SELL,2024-01-02 12:30:55,10,33.1877,331.88,9.38,Cancelled
1076,92,21,BUY,2023-11-15 10:06:19,25,216.4847,5412.12,4.72,Completed
1077,74,46,SELL,2024-03-06 09:57:06,500,590.2308,295115.4,4.88,Completed
1078,56,9,BUY,2023-09-19 11:12:11,25,32.0129,800.32,3.17,Completed
1079,72,32,SELL,2023-10-06 14:28:25,250,136.2434,34060.85,7.38,Completed
1080,46,33,BUY,2023-10-05 11:56:59,50,202.8406,10142.03,2.48,Completed
1081,82,10,BUY,2024-01-15 11:40:21,250,44.3672,11091.8,4.66,Completed
1082,22,7,BUY,2023-06-15 11:40:11,50,22.6251,1131.25,3.7,Completed
1083,7,28,BUY,2023-11-15 09:31:51,10,278.4329,2784.33,0.39,Completed
1084,47,28,SELL,2023-11-16 13:10:59,50,221.3182,11065.91,4.6,Completed
1085,49,18,SELL,2023-05-08 12:24:00,10,119.8643,1198.64,7.36,Completed
1086,82,38,BUY,2024-01-16 12:18:07,50,105.114,5255.7,8.18,Pending
1087,69,24,SELL,2024-01-31 15:14:50,50,278.5341,13926.71,4.76,Completed
1088,24,39,SELL,2023-10-09 09:37:25,25,331.5741,8289.35,1.56,Completed
1089,68,34,BUY,2023-08-23 09:58:51,25,125.0098,3125.24,9.62,Completed
1090,95,35,BUY,2023-12-21 13:44:52,25,179.3331,4483.33,5.79,Completed
1091,80,10,SELL,2023-10-24 13:42:00,25,47.2091,1180.23,0.33,Completed
1092,88,33,SELL,2024-01-17 11:53:59,10,252.5061,2525.06,5.99,Completed
1093,2,42,SELL,2023-09-13 15:30:05,25,333.2345,8330.86,5.74,Completed
1094,7,6,BUY,2024-01-10 12:07:34,25,15.5143,387.86,7.41,Completed
1095,2,36,BUY,2023-06-28 12:37:07,100,216.8861,21688.61,1.38,Completed
1096,23,21,BUY,2024-01-17 11:13:09,25,263.659,6591.47,6.93,Completed
1097,83,40,SELL,2023-11-01 10:35:24,50,227.7729,11388.65,9.87,Completed
1098,27,47,SELL,2023-07-28 15:29:18,10,266.584,2665.84,9.58,Completed
1099,30,1,SELL,2024-01-15 09:59:14,10,29.3002,293.0,0.9,Completed
1100,28,42,SELL,2023-11-17 10:16:42,50,534.2022,26710.11,4.77,Completed
1101,56,7,BUY,2023-12-05 13:46:44,10,23.4082,234.08,3.49,Completed
1102,31,2,SELL,2023-06-19 12:03:21,25,17.199,429.98,1.42,Completed
1103,7,34,SELL,2024-03-15 13:57:25,10,289.1701,2891.7,1.93,Completed
1104,3,15,BUY,2024-02-12 15:40:06,100,100.1774,10017.74,3.54,Completed
1105,53,28,SELL,2023-06-01 14:40:16,500,218.5594,109279.7,1.98,Completed
1106,12,5,BUY,2023-05-24 10:35:13,100,40.6835,4068.35,5.23,Completed
1107,17,26,BUY,2023-12-05 09:48:30,50,186.0357,9301.78,1.7,Pending
1108,33,45,SELL,2023-04-06 09:48:21,100,190.8021,19080.21,6.75,Completed
1109,85,30,BUY,2023-04-21 13:25:22,100,237.2172,23721.72,7.9,Completed
1110,20,9,SELL,2023-05-15 13:26:26,50,26.0103,1300.52,8.81,Completed
1111,37,5,BUY,2023-11-28 13:03:23,100,49.4551,4945.51,7.9,Completed
1112,87,33,BUY,2024-03-15 12:06:04,25,138.9324,3473.31,9.27,Completed
1113,38,18,BUY,2023-09-07 12:20:20,10,111.065,1110.65,8.12,Completed
1114,67,6,SELL,2023-05-24 13:02:35,50,39.5077,1975.38,9.21,Completed
1115,71,17,SELL,2024-01-22 14:47:46,25,104.2706,2606.76,7.11,Completed
1116,21,42,SELL,2023-11-23 12:00:22,10,388.3714,3883.71,5.84,Completed
1117,77,50,BUY,2023-12-22 12:53:33,25,371.0411,9276.03,9.27,Completed
1118,27,13,SELL,2023-09-07 09:39:22,250,148.6165,37154.12,5.63,Completed
1119,52,12,SELL,2023-06-26 11:19:28,25,118.619,2965.47,3.43,Completed
1120,27,16,BUY,2023-03-21 12:56:10,25,178.4132,4460.33,7.22,Completed
1121,64,20,SELL,2023-07-28 12:14:04,100,111.7122,11171.22,2.7,Completed
1122,51,30,SELL,2023-08-23 14:59:04,50,273.4433,13672.17,4.42,Completed
1123,9,44,SELL,2023-07-04 10:58:19,100,449.7943,44979.43,8.56,Completed
1124,16,13,SELL,2023-09-20 11:48:19,10,102.6506,1026.51,1.26,Completed
1125,62,18,SELL,2023-06-28 09:38:21,50,120.9026,6045.13,6.77,Pending
1126,25,23,SELL,2023-09-07 11:07:42,10,279.6146,2796.15,6.89,Completed
1127,37,32,BUY,2023-03-21 12:27:12,50,272.7555,13637.77,8.52,Completed
1128,80,2,SELL,2023-06-13 13:35:37,50,25.7566,1287.83,4.5,Completed
1129,31,29,BUY,2023-09-01 15:52:05,10,289.6748,2896.75,0.14,Cancelled
1130,21,15,BUY,2023-08-22 11:59:30,50,198.0274,9901.37,1.12,Completed
1131,62,41,BUY,2023-06-12 10:01:07,25,627.6305,15690.76,7.94,Completed
1132,79,3,BUY,2023-09-14 09:51:24,10,17.6527,176.53,5.2,Completed
1133,10,10,SELL,2023-07-18 12:40:54,25,27.5071,687.68,9.33,Pending
1134,7,1,SELL,2024-01-09 09:41:41,250,45.1463,11286.57,6.31,Completed
1135,62,47,BUY,2023-05-16 11:14:08,50,340.0236,17001.18,6.8,Completed
1136,37,39,BUY,2024-03-14 13:08:13,50,297.2662,14863.31,8.77,Completed
1137,30,40,SELL,2023-08-24 11:51:01,10,179.5335,1795.34,3.13,Completed
1138,11,29,SELL,2023-10-31 13:30:52,25,244.031,6100.78,2.51,Completed
1139,95,1,SELL,2024-02-28 15:23:25,10,32.3151,323.15,7.03,Completed
1140,90,21,SELL,2023-12-11 11:47:00,25,192.8399,4821.0,1.3,Completed
1141,1,1,SELL,2023-08-31 12:45:32,10,15.1597,151.6,6.3,Completed
1142,41,2,SELL,2023-04-14 13:54:57,100,42.6295,4262.95,4.15,Completed
1143,58,25,BUY,2023-11-21 11:46:07,50,178.7708,8938.54,0.41,Completed
1144,93,11,SELL,2024-01-16 09:39:35,100,150.1215,15012.15,7.77,Completed
1145,89,2,BUY,2023-11-24 14:09:40,25,35.9389,898.47,5.39,Completed
1146,75,31,BUY,2023-10-05 14:28:11,10,144.8399,1448.4,6.26,Completed
1147,82,29,SELL,2023-05-19 12:25:20,250,152.0012,38000.3,8.56,Completed
1148,46,17,BUY,2023-04-13 10:39:35,25,172.4211,4310.53,7.94,Completed
1149,44,12,BUY,2023-12-05 13:07:48,250,169.2823,42320.57,7.4,Completed
1150,38,31,SELL,2023-05-01 14:37:45,10,296.0292,2960.29,8.27,Completed
1151,47,27,BUY,2024-02-16 14:56:42,50,247.9724,12398.62,4.91,Completed
1152,5,26,SELL,2023-11-30 10:37:39,10,263.2843,2632.84,6.08,Completed
1153,16,24,SELL,2023-05-15 14:32:27,10,249.7066,2497.07,9.99,Completed
1154,99,1,BUY,2023-03-10 11:53:22,50,37.5598,1877.99,2.35,Completed
1155,55,50,BUY,2023-10-04 14:06:08,50,405.6021,20280.1,5.52,Completed
1156,72,5,BUY,2023-04-12 15:16:11,25,48.6164,1215.41,4.71,Completed
1157,33,23,BUY,2023-08-31 14:56:32,100,202.5593,20255.93,6.0,Completed
1158,74,31,SELL,2023-11-22 14:42:07,100,166.7097,16670.97,0.9,Completed
1159,86,31,BUY,2024-02-20 13:22:03,10,283.2454,2832.45,2.16,Completed
1160,72,19,SELL,2023-03-27 14:31:46,50,169.3704,8468.52,0.73,Completed
1161,63,44,SELL,2023-07-25 11:19:34,25,243.0402,6076.01,6.04,Completed
1162,64,1,SELL,2023-05-04 15:35:47,10,42.3478,423.48,4.49,Completed
1163,1,1,BUY,2023-08-11 11:57:35,10,32.235,322.35,5.05,Completed
1164,3,1,BUY,2023-04-28 14:08:18,10,47.6679,476.68,2.55,Completed
1165,58,13,BUY,2023-05-01 14:27:11,25,187.3158,4682.89,1.04,Cancelled
1166,68,5,SELL,2023-05-19 12:47:59,10,21.6037,216.04,4.68,Completed
1167,80,40,SELL,2023-08-30 09:42:52,100,262.8688,26286.88,4.25,Completed
1168,37,30,SELL,2023-10-19 13:13:32,100,205.94,20594.0,9.04,Completed
1169,86,17,BUY,2023-05-03 11:02:23,10,182.3085,1823.09,5.21,Completed
1170,56,20,SELL,2023-12-07 13:40:32,25,115.3981,2884.95,4.59,Completed
1171,56,38,BUY,2023-10-04 11:40:23,500,218.1438,109071.9,2.86,Completed
1172,73,30,BUY,2023-08-14 13:07:17,500,196.5604,98280.2,4.25,Pending
1173,40,24,BUY,2023-06-16 09:46:44,25,254.8415,6371.04,4.89,Completed
1174,8,39,BUY,2023-07-13 09:51:58,100,196.3462,19634.62,0.77,Completed
1175,89,13,BUY,2023-06-14 14:41:14,250,138.6445,34661.12,3.41,Pending
1176,13,34,BUY,2023-10-11 12:50:34,100,384.414,38441.4,2.62,Completed
1177,27,18,BUY,2024-03-08 11:29:52,25,116.5462,2913.65,0.86,Completed
1178,55,9,SELL,2023-08-02 13:20:38,25,49.9265,1248.16,1.04,Cancelled
1179,57,43,BUY,2024-02-29 13:29:14,25,197.8948,4947.37,5.07,Completed
1180,67,24,BUY,2023-03-27 09:31:49,50,296.7524,14837.62,1.48,Completed
1181,37,42,SELL,2024-02-06 11:30:06,10,275.8243,2758.24,6.53,Completed
1182,69,42,BUY,2023-09-25 14:38:53,25,442.2215,11055.54,3.02,Completed
1183,55,34,SELL,2024-02-02 09:44:41,250,299.184,74796.0,8.37,Completed
1184,18,9,BUY,2023-11-09 12:57:25,100,20.8117,2081.17,5.18,Completed
1185,19,5,SELL,2023-10-20 09:45:32,500,37.0602,18530.1,4.35,Completed
1186,10,23,BUY,2024-03-01 15:44:51,10,241.0955,2410.95,7.59,Completed
1187,79,16,SELL,2023-03-09 14:05:25,10,117.1799,1171.8,1.47,Completed
1188,51,39,BUY,2023-11-23 11:06:33,50,233.1732,11658.66,3.2,Completed
1189,41,10,SELL,2023-06-23 12:01:37,500,24.3262,12163.1,7.78,Completed
1190,79,10,BUY,2023-12-18 14:46:16,25,29.2499,731.25,4.64,Completed
1191,24,44,BUY,2024-03-05 15:48:40,10,234.5953,2345.95,7.25,Cancelled
1192,31,20,BUY,2023-04-04 12:14:26,25,169.7554,4243.89,2.47,Completed
1193,1,3,BUY,2023-12-20 11:15:31,25,39.2012,980.03,6.13,Completed
1194,15,24,BUY,2024-01-01 11:35:35,50,170.5746,8528.73,1.54,Cancelled
1195,95,10,BUY,2023-03-06 15:57:43,100,43.8488,4384.88,2.07,Completed
1196,71,18,SELL,2023-03-22 13:36:54,10,101.8974,1018.97,0.58,Completed
1197,35,18,BUY,2023-10-04 15:44:30,25,112.4706,2811.77,1.2,Completed
1198,55,33,SELL,2024-02-13 14:38:29,500,277.868,138934.0,5.51,Completed
1199,96,13,SELL,2023-03-31 15:10:50,10,136.9776,1369.78,8.48,Completed
1200,59,25,SELL,2023-09-19 10:24:25,50,167.4235,8371.17,3.87,Completed
1201,55,20,BUY,2024-01-18 09:35:44,10,186.5699,1865.7,5.01,Completed
1202,57,21,SELL,2023-05-22 14:36:54,25,224.6252,5615.63,8.89,Completed
1203,17,48,BUY,2023-11-08 15:37:09,50,249.8721,12493.6,0.62,Completed
1204,13,49,BUY,2024-01-17 14:58:30,25,168.2916,4207.29,4.61,Completed
1205,26,39,BUY,2023-08-25 10:13:53,10,116.1246,1161.25,7.45,Completed
1206,5,41,SELL,2023-03-21 13:30:22,10,177.8119,1778.12,6.09,Completed
1207,91,39,SELL,2023-12-01 14:29:39,25,393.0643,9826.61,4.31,Completed
1208,24,11,SELL,2023-10-03 11:00:48,50,100.3229,5016.15,6.67,Completed
1209,50,11,BUY,2024-02-01 12:11:43,50,102.8145,5140.72,8.17,Completed
1210,31,11,BUY,2023-03-13 12:22:51,10,130.7798,1307.8,0.88,Completed
1211,14,50,BUY,2023-11-02 12:01:25,10,473.2134,4732.13,4.2,Completed
1212,5,26,BUY,2023-09-12 13:50:41,50,222.2256,11111.28,7.71,Completed
1213,18,48,BUY,2023-08-03 13:32:44,250,642.6627,160665.67,8.55,Completed
1214,86,3,BUY,2023-05-19 09:33:19,10,26.9636,269.64,8.92,Completed
1215,70,25,SELL,2023-11-13 15:40:32,25,198.1176,4952.94,7.05,Completed
1216,36,16,BUY,2023-04-11 10:07:39,25,100.8617,2521.54,5.65,Completed
1217,58,49,BUY,2023-08-07 09:43:39,100,467.7397,46773.97,8.59,Pending
1218,9,15,SELL,2023-05-02 15:32:31,50,127.0407,6352.03,1.02,Completed
1219,98,39,BUY,2023-08-11 12:06:41,50,337.1252,16856.26,3.46,Completed
1220,64,48,SELL,2023-08-22 15:03:31,500,354.1959,177097.95,5.75,Completed
1221,72,27,BUY,2023-06-01 13:52:03,10,181.7008,1817.01,8.38,Completed
1222,82,20,BUY,2023-04-21 13:22:35,10,179.9397,1799.4,0.22,Completed
1223,75,28,BUY,2023-11-16 15:15:47,10,254.5686,2545.69,9.12,Completed
1224,14,10,SELL,2023-12-04 14:10:47,50,49.2189,2460.94,4.06,Completed
1225,15,41,SELL,2023-10-30 14:08:59,25,517.9668,12949.17,6.02,Completed
1226,44,47,BUY,2023-09-11 12:31:55,25,343.1033,8577.58,2.67,Completed
1227,10,32,BUY,2023-09-28 09:54:39,250,354.6912,88672.8,2.41,Completed
1228,17,9,SELL,2023-03-08 13:15:48,25,49.0665,1226.66,3.84,Completed
1229,93,28,BUY,2024-02-05 10:52:13,100,244.4201,24442.01,9.46,Completed
1230,86,28,SELL,2023-05-17 09:32:15,10,290.8877,2908.88,2.21,Completed
1231,32,3,BUY,2023-06-21 11:02:55,10,20.8525,208.52,0.04,Completed
1232,7,23,BUY,2023-10-18 14:03:29,100,243.0712,24307.12,6.61,Completed
1233,4,50,BUY,2023-09-05 13:31:40,10,529.4328,5294.33,7.71,Completed
1234,88,20,BUY,2023-09-21 14:34:16,25,122.9028,3072.57,8.84,Completed
1235,10,10,SELL,2023-07-21 11:30:31,10,48.6127,486.13,2.55,Completed
1236,70,29,BUY,2023-11-20 14:09:06,10,234.6165,2346.16,5.42,Completed
1237,49,18,SELL,2023-03-17 12:19:50,50,132.6934,6634.67,3.68,Completed
1238,63,14,BUY,2023-04-05 09:51:39,25,193.3549,4833.87,3.39,Completed
1239,46,5,BUY,2023-10-26 10:16:22,25,34.7703,869.26,8.12,Completed
1240,68,1,BUY,2023-10-16 14:10:31,250,36.6056,9151.4,9.73,Completed
1241,68,34,BUY,2023-12-12 15:31:28,10,116.8299,1168.3,0.49,Completed
1242,69,16,BUY,2023-10-12 14:23:20,10,107.4282,1074.28,6.54,Completed
1243,83,47,SELL,2023-08-07 15:22:26,10,598.9966,5989.97,7.64,Completed
1244,42,3,SELL,2023-05-30 12:49:19,25,42.0031,1050.08,5.88,Completed
1245,48,13,SELL,2023-06-05 12:25:17,50,103.5775,5178.88,6.17,Completed
1246,47,43,BUY,2024-01-24 13:15:36,50,320.8018,16040.09,6.52,Completed
1247,82,24,BUY,2023-06-15 15:21:29,10,234.3352,2343.35,7.84,Completed
1248,52,1,SELL,2023-08-24 13:51:39,25,33.209,830.23,5.33,Completed
1249,58,2,BUY,2023-09-06 11:27:11,50,20.1512,1007.56,8.45,Completed
1250,83,48,BUY,2023-12-11 09:36:04,100,535.3208,53532.08,5.04,Completed
1251,62,44,BUY,2023-07-26 09:47:17,10,338.4456,3384.46,7.32,Completed
1252,29,31,BUY,2023-06-28 15:30:43,50,330.6261,16531.31,8.15,Completed
1253,62,45,SELL,2023-08-18 14:40:59,25,626.1232,15653.08,4.51,Completed
1254,68,32,BUY,2023-04-18 11:02:22,10,269.2138,2692.14,2.13,Completed
1255,3,7,SELL,2023-05-18 13:08:43,10,17.3742,173.74,3.04,Completed
1256,3,46,BUY,2023-07-07 11:09:35,100,517.1172,51711.72,7.29,Completed
1257,84,7,BUY,2023-05-18 12:37:56,25,44.8651,1121.63,3.95,Pending
1258,60,37,SELL,2023-05-26 09:52:28,10,101.8818,1018.82,1.31,Completed
1259,44,19,BUY,2023-06-19 13:35:16,25,102.2787,2556.97,5.31,Completed
1260,38,28,BUY,2023-05-04 13:02:30,25,191.026,4775.65,6.91,Completed
1261,92,15,BUY,2023-06-16 15:21:18,50,135.0489,6752.44,1.69,Completed
1262,9,42,BUY,2023-07-13 13:47:58,25,330.2933,8257.33,4.72,Completed
1263,80,14,BUY,2023-04-06 12:16:12,10,134.2086,1342.09,7.14,Completed
1264,59,26,BUY,2024-02-15 14:38:41,100,243.872,24387.2,2.16,Completed
1265,42,4,BUY,2023-08-07 09:41:16,25,31.7788,794.47,1.78,Completed
1266,78,32,BUY,2024-01-01 09:40:40,10,195.8939,1958.94,2.29,Completed
1267,8,20,SELL,2023-12-22 11:26:32,25,194.8485,4871.21,2.52,Completed
1268,90,9,BUY,2024-01-05 09:36:17,100,18.9054,1890.54,9.13,Completed
1269,69,5,SELL,2023-06-09 11:26:30,25,44.2279,1105.7,0.02,Completed
1270,68,9,BUY,2023-04-06 10:39:37,100,24.3748,2437.48,1.62,Completed
1271,27,42,BUY,2023-04-25 09:40:56,50,215.6499,10782.5,2.11,Completed
1272,99,6,BUY,2024-01-31 11:23:02,50,20.7376,1036.88,4.63,Completed
1273,28,34,SELL,2023-11-17 13:24:57,25,311.918,7797.95,6.72,Completed
1274,34,34,BUY,2023-05-17 13:24:01,50,221.5994,11079.97,7.17,Cancelled
1275,71,25,BUY,2024-01-09 13:50:31,50,156.407,7820.35,7.0,Completed
1276,29,31,SELL,2023-12-13 10:57:17,100,166.2244,16622.44,0.32,Completed
1277,78,9,BUY,2023-04-11 14:20:25,25,27.9879,699.7,3.64,Completed
1278,100,42,BUY,2023-08-14 10:43:29,25,613.68,15342.0,6.96,Completed
1279,94,31,BUY,2023-11-14 11:46:42,10,120.1755,1201.76,1.46,Cancelled
1280,54,39,BUY,2023-08-01 15:18:58,25,145.3941,3634.85,5.78,Completed
1281,32,19,SELL,2023-03-07 11:36:43,10,199.6111,1996.11,1.31,Pending
1282,55,13,BUY,2023-11-17 09:31:19,50,180.0618,9003.09,1.28,Completed
1283,28,47,SELL,2023-09-21 13:34:54,50,632.4453,31622.26,9.31,Cancelled
1284,96,24,SELL,2023-04-25 14:40:40,100,242.005,24200.5,9.45,Completed
1285,60,10,BUY,2023-08-07 12:58:49,250,24.8232,6205.8,7.28,Completed
1286,98,33,BUY,2024-02-01 09:42:40,25,189.7255,4743.14,7.28,Completed
1287,47,39,BUY,2023-06-23 14:09:42,25,173.4357,4335.89,7.64,Completed
1288,88,28,SELL,2024-01-04 09:30:13,25,153.1698,3829.25,9.51,Completed
1289,48,12,SELL,2023-10-16 15:42:09,100,110.5158,11051.58,0.61,Completed
1290,42,28,BUY,2023-07-31 14:49:50,10,259.8909,2598.91,7.85,Completed
1291,6,47,BUY,2023-07-04 14:10:59,10,551.694,5516.94,2.21,Completed
1292,97,36,BUY,2023-03-02 14:35:09,100,328.4725,32847.25,7.77,Completed
