price_id,stock_id,price_date,open_price,high_price,low_price,close_price,volume
12554,47,2023-04-27,441.1548,448.2921,437.3382,444.447,25720327
12555,47,2023-04-28,444.0765,449.3755,436.2923,441.5613,9119200
12556,47,2023-05-01,439.2942,452.3801,433.8552,446.8476,89172544
12557,47,2023-05-02,451.1467,460.877,444.9538,454.6362,41589378
12558,47,2023-05-03,458.9018,469.5947,456.5302,467.1804,84356670
12559,47,2023-05-04,463.7459,478.4019,457.5515,472.0959,112321932
12560,47,2023-05-05,473.0023,480.8688,468.0845,475.9206,68688912
12561,47,2023-05-08,478.7334,488.5118,474.9477,484.6791,46396898
12562,47,2023-05-09,480.5943,485.1716,468.0836,472.5846,119852433
12563,47,2023-05-10,475.7392,481.9206,458.663,464.701,42021499
12564,47,2023-05-11,466.268,475.464,462.6985,471.8517,70313858
12565,47,2023-05-12,470.4846,474.174,457.0976,460.7104,26212274
12566,47,2023-05-15,464.7417,470.1118,450.3073,455.5714,5039637
12567,47,2023-05-16,457.4427,459.9021,454.3765,456.8326,69224206
12568,47,2023-05-17,453.3937,460.1549,441.6722,448.3583,125657277
12569,47,2023-05-18,445.7262,465.5546,439.0968,458.7318,38980164
12570,47,2023-05-19,460.9364,464.9501,445.6496,449.5643,43450888
12571,47,2023-05-22,450.1315,456.0437,440.5457,446.409,73766772
12572,47,2023-05-23,444.7701,451.8943,440.633,447.7297,34696378
12573,47,2023-05-24,451.0451,466.8412,447.3573,463.0552,23095810
12574,47,2023-05-25,463.2754,467.5406,451.4311,455.6258,66493992
12575,47,2023-05-26,458.9167,464.5266,440.9524,446.4094,104875555
12576,47,2023-05-29,444.0871,459.8867,439.3409,455.0237,72946746
12577,47,2023-05-30,455.5598,460.9219,440.3781,445.6233,22941959
12578,47,2023-05-31,444.4323,450.2156,429.5947,435.2586,170740328
12579,47,2023-06-01,431.6715,443.0012,428.6324,439.9042,215203525
12580,47,2023-06-02,443.6586,453.1906,438.0734,447.5564,35742916
12581,47,2023-06-05,443.8892,449.7237,431.3916,437.1374,34468311
12582,47,2023-06-06,440.1561,442.598,437.4209,439.8612,133906062
12583,47,2023-06-07,435.5517,440.7824,427.7202,432.9193,240717305
12584,47,2023-06-08,429.5858,434.7364,426.0524,431.1898,34898580
12585,47,2023-06-09,433.3546,447.4779,429.6635,443.6987,163792085
12586,47,2023-06-12,442.5444,457.0519,439.2384,453.6629,36727474
12587,47,2023-06-13,451.169,455.7101,441.6217,446.1119,19531030
12588,47,2023-06-14,445.2789,453.4653,441.1679,449.3171,12518748
12589,47,2023-06-15,448.2459,458.928,445.379,456.0115,48908784
12590,47,2023-06-16,458.574,472.1161,453.6736,467.1243,235183520
12591,47,2023-06-19,463.9049,468.4808,451.9979,456.5008,10363608
12592,47,2023-06-20,455.6719,460.5134,438.691,443.4021,149160085
12593,47,2023-06-21,446.5154,455.0565,442.7895,451.2907,171464016
12594,47,2023-06-22,452.9008,462.4212,448.1334,457.6043,75756780
12595,47,2023-06-23,454.0656,460.8139,444.0764,450.7758,75413460
12596,47,2023-06-26,453.1982,466.8046,448.0326,461.5439,149796024
12597,47,2023-06-27,461.1931,464.8368,444.1964,447.7338,92488084
12598,47,2023-06-28,451.0023,453.9776,436.5456,439.4447,15697425
12599,47,2023-06-29,441.4655,445.4556,434.0523,438.0112,102359240
12600,47,2023-06-30,437.1594,441.3771,433.6675,437.8794,64955948
12601,47,2023-07-03,440.401,448.439,437.7791,445.785,57835228
12602,47,2023-07-04,445.7722,459.1986,439.5497,452.877,58123484
12603,47,2023-07-05,450.6484,460.9147,445.4076,455.6161,123941658
12604,47,2023-07-06,452.7283,462.5135,449.5962,459.3356,43463050
12605,47,2023-07-07,455.1244,461.3926,440.9072,447.0644,150318280
12606,47,2023-07-10,448.3498,452.1816,444.5095,448.3412,172243028
12607,47,2023-07-11,445.0369,449.5966,434.9553,439.4578,48139292
12608,47,2023-07-12,440.5453,442.9148,426.1672,428.4718,7740421
12609,47,2023-07-13,430.7611,443.841,427.3301,440.3338,73245306
12610,47,2023-07-14,444.2577,450.0856,434.2598,440.0323,159941575
12611,47,2023-07-17,443.3955,461.416,436.7655,454.6182,39221160
12612,47,2023-07-18,455.3482,466.9439,448.764,460.2883,43599141
12613,47,2023-07-19,461.138,466.206,449.8325,454.8312,84260052
12614,47,2023-07-20,458.1236,470.7463,452.5161,465.0539,140762525
12615,47,2023-07-21,469.019,483.4637,462.236,476.5715,4594828
12616,47,2023-07-24,475.6327,481.4427,471.283,477.0798,174478440
12617,47,2023-07-25,472.5068,484.7541,468.875,481.0566,98774178
12618,47,2023-07-26,476.8126,488.7149,470.9472,482.7761,125726082
12619,47,2023-07-27,479.6559,484.6499,476.4448,481.427,85667178
12620,47,2023-07-28,476.9426,483.9139,465.8422,472.7523,96984524
12621,47,2023-07-31,469.0085,484.4575,462.4505,477.7769,36405120
12622,47,2023-08-01,476.7138,486.0632,472.8799,482.1853,7158409
12623,47,2023-08-02,478.5484,484.327,464.4819,470.1592,37390532
12624,47,2023-08-03,471.4794,476.0099,458.2607,462.7069,167505524
12625,47,2023-08-04,461.2548,467.7272,452.7395,459.1828,185461064
12626,47,2023-08-07,456.4502,462.6972,452.4833,458.7107,191048812
12627,47,2023-08-08,456.4953,469.8745,449.992,463.2746,56667892
12628,47,2023-08-09,460.9432,466.2973,445.6152,450.8521,133267626
12629,47,2023-08-10,448.7547,456.3849,446.3166,453.9187,117807210
12630,47,2023-08-11,450.6118,460.2436,447.3909,456.9772,11452958
12631,47,2023-08-14,461.4898,464.7249,453.1931,456.3925,118538265
12632,47,2023-08-15,452.0603,457.6033,438.5827,444.0272,148641867
12633,47,2023-08-16,444.2103,448.9254,441.5563,446.2591,3754161
12634,47,2023-08-17,443.8477,447.0172,437.518,440.6647,113526976
12635,47,2023-08-18,436.6672,440.9457,422.6302,426.8122,28666216
12636,47,2023-08-21,427.2465,431.937,418.1576,422.7993,17836934
12637,47,2023-08-22,426.8682,431.3242,414.5501,418.9232,36659480
12638,47,2023-08-23,422.2478,440.1418,417.0819,434.8221,9341550
12639,47,2023-08-24,434.2447,436.4373,429.3001,431.4788,53976462
12640,47,2023-08-25,435.3678,438.297,432.5012,435.43,48276168
12641,47,2023-08-28,432.3593,435.0864,428.0087,430.7255,7072305
12642,47,2023-08-29,433.975,441.6206,430.8229,438.4361,142524213
12643,47,2023-08-30,436.6798,439.8234,430.1217,433.2406,70048946
12644,47,2023-08-31,435.3273,439.8889,423.8731,428.3617,48468240
12645,47,2023-09-01,426.6004,438.8614,423.2564,435.448,207592590
12646,47,2023-09-04,438.6651,442.9483,427.7595,431.9774,14701916
12647,47,2023-09-05,434.6428,440.7167,431.6234,437.6763,53930602
12648,47,2023-09-06,440.214,445.3126,431.2484,436.3017,43767595
12649,47,2023-09-07,440.547,452.4463,434.2292,446.0496,112802559
12650,47,2023-09-08,443.296,448.4078,440.5696,445.6668,26226176
12651,47,2023-09-11,447.5383,452.9006,434.9804,440.2555,10727392
12652,47,2023-09-12,438.0557,445.9156,434.8703,442.6965,129044493
12653,47,2023-09-13,445.5267,449.0226,438.1391,441.6042,143657980
12654,47,2023-09-14,441.5459,446.8652,435.1784,440.4849,157890064
12655,47,2023-09-15,439.5911,452.7285,435.9821,449.0419,4882665
12656,47,2023-09-18,447.6627,451.3543,436.2571,439.8845,71717332
12657,47,2023-09-19,440.7742,452.8966,437.9553,450.0186,6930007
12658,47,2023-09-20,451.4255,466.9581,445.138,460.5436,184834650
12659,47,2023-09-21,464.921,471.2189,446.5964,452.7292,130594950
12660,47,2023-09-22,450.7428,468.4199,444.1249,461.642,97089405
12661,47,2023-09-25,460.8317,463.4747,449.7813,452.3758,115917033
12662,47,2023-09-26,454.2741,458.6755,449.0313,453.4244,36291701
12663,47,2023-09-27,454.7876,472.4106,448.9515,466.4252,63775704
12664,47,2023-09-28,468.7563,472.6389,464.1257,468.002,88597135
12665,47,2023-09-29,471.3202,482.634,464.824,476.0723,45900760
12666,47,2023-10-02,478.0022,481.6304,474.9819,478.6063,236515220
12667,47,2023-10-03,474.8035,477.905,470.4444,473.5376,68979800
12668,47,2023-10-04,474.6003,477.7955,458.9996,462.1107,87812634
12669,47,2023-10-05,457.9277,464.4165,443.7068,450.0845,99179313
12670,47,2023-10-06,449.7376,459.0135,444.0057,453.237,131993589
12671,47,2023-10-09,455.8139,458.6896,450.0071,452.8642,31748499
12672,47,2023-10-10,450.8362,453.6174,440.8215,443.5578,5051958
12673,47,2023-10-11,439.6818,442.1047,435.9877,438.4035,63466620
12674,47,2023-10-12,438.7643,453.5694,434.1145,448.8131,119031832
12675,47,2023-10-13,448.1942,452.2902,440.9379,445.0047,19900584
12676,47,2023-10-16,445.094,459.9987,438.8932,453.6783,20487568
12677,47,2023-10-17,451.2929,461.4895,448.3784,458.5282,142174990
12678,47,2023-10-18,454.0618,459.346,442.6816,447.894,22485991
12679,47,2023-10-19,446.343,449.05,441.1702,443.8621,90769670
12680,47,2023-10-20,447.2043,455.8182,441.0341,449.6147,100979108
12681,47,2023-10-23,453.7383,457.8653,444.8657,448.9492,46563832
12682,47,2023-10-24,447.8001,451.7137,431.8875,435.6953,6680476
12683,47,2023-10-25,433.5222,439.1,426.2902,431.8464,103502700
12684,47,2023-10-26,429.535,431.7588,424.2326,426.4404,73333840
12685,47,2023-10-27,427.2311,441.1515,424.6703,438.523,93923104
12686,47,2023-10-30,441.489,447.9894,427.0052,433.3863,8449540
12687,47,2023-10-31,436.5233,443.3471,434.2985,441.0989,48377694
12688,47,2023-11-01,439.7859,458.7128,434.1105,452.8686,146524005
12689,47,2023-11-02,452.0272,460.735,447.5988,456.2651,113141523
12690,47,2023-11-03,460.7268,472.133,457.251,468.5978,76385426
12691,47,2023-11-06,470.2982,490.0632,464.2863,483.8777,198104590
12692,47,2023-11-07,483.4288,497.6675,479.173,493.3246,49186130
12693,47,2023-11-08,494.7207,499.6047,480.8017,485.5956,183024925
12694,47,2023-11-09,481.2525,491.7023,478.8399,489.2496,182756190
12695,47,2023-11-10,493.8315,510.102,491.1411,507.338,86495610
12696,47,2023-11-13,510.7986,517.7816,503.5763,510.556,62865870
12697,47,2023-11-14,510.9319,515.1668,498.5452,502.712,142479447
12698,47,2023-11-15,502.6316,518.7349,498.0156,514.0143,37015714
12699,47,2023-11-16,510.8208,514.1602,503.3215,506.6335,7626448
12700,47,2023-11-17,503.2623,509.716,497.8132,504.2562,22066230
12701,47,2023-11-20,508.9175,526.9908,504.512,522.468,25030044
12702,47,2023-11-21,521.0175,526.519,502.9555,508.323,5078988
12703,47,2023-11-22,506.4548,515.607,503.2204,512.335,25569933
12704,47,2023-11-23,510.0392,517.5387,494.0462,501.4189,53370404
12705,47,2023-11-24,504.055,508.4421,498.404,502.78,87450006
12706,47,2023-11-27,497.9353,509.527,495.1594,506.7022,4832175
12707,47,2023-11-28,510.694,515.0921,507.5654,511.9558,66412735
12708,47,2023-11-29,508.6219,518.4089,505.4393,515.1853,134385160
12709,47,2023-11-30,516.6427,519.3904,504.3224,507.0189,192388035
12710,47,2023-12-01,505.566,511.0725,490.0379,495.4341,50710724
12711,47,2023-12-04,493.5653,497.2085,486.413,490.0301,141663650
12712,47,2023-12-05,489.5154,494.0057,472.8343,477.2118,194101040
12713,47,2023-12-06,472.7318,477.1856,465.9412,470.3728,42839779
12714,47,2023-12-07,471.2838,474.7705,455.6745,459.0708,131339675
12715,47,2023-12-08,459.5721,462.6504,456.1673,459.2434,151408775
12716,47,2023-12-11,456.5383,460.0814,454.1246,457.6618,56708324
12717,47,2023-12-12,461.7592,465.3764,449.3881,452.9362,78176985
12718,47,2023-12-13,456.9412,475.8719,451.4152,470.1857,79068232
12719,47,2023-12-14,472.8824,478.6346,460.4531,466.123,178095195
12720,47,2023-12-15,463.0825,468.4575,459.0091,464.3728,19275992
12721,47,2023-12-18,463.1776,467.4917,447.0477,451.2507,8804512
12722,47,2023-12-19,446.9964,454.0119,443.0683,450.0569,26745167
12723,47,2023-12-20,448.6622,467.1546,443.4351,461.7748,145028555
12724,47,2023-12-21,464.76,468.0018,448.9898,452.1436,70240996
12725,47,2023-12-22,455.337,460.4414,451.0234,456.1204,13068270
12726,47,2023-12-25,460.2576,467.0914,452.5249,459.3452,58346193
12727,47,2023-12-26,462.7,469.1475,446.8745,453.1894,86845293
12728,47,2023-12-27,456.0522,462.0961,443.2387,449.1917,109517139
12729,47,2023-12-28,447.8486,457.333,441.2812,450.7235,34202662
12730,47,2023-12-29,451.1825,454.4171,439.3614,442.534,125262510
12731,47,2024-01-01,441.3828,446.206,430.0065,434.7573,22078262
12732,47,2024-01-02,435.6895,438.7661,427.5725,430.6133,45680490
12733,47,2024-01-03,434.7138,442.2125,428.993,436.4686,105516692
12734,47,2024-01-04,438.3849,442.6075,430.9049,435.0959,175318140
12735,47,2024-01-05,433.5353,437.5648,424.5567,428.5398,18900404
12736,47,2024-01-08,424.7081,427.8149,417.0644,420.1377,145898175
12737,47,2024-01-09,421.4956,432.8329,415.8847,427.1467,130269284
12738,47,2024-01-10,426.1121,440.5418,422.5092,436.8482,27515546
12739,47,2024-01-11,433.0163,442.3671,426.8296,436.1358,25219498
12740,47,2024-01-12,437.2665,442.4558,431.8856,437.0726,193409292
12741,47,2024-01-15,434.0983,438.2585,426.2398,430.3642,19039449
12742,47,2024-01-16,432.4885,436.0434,423.6678,427.179,30212288
12743,47,2024-01-17,429.0237,444.6162,422.7598,438.2181,118219134
12744,47,2024-01-18,436.2273,444.3761,433.2859,441.3999,18063805
12745,47,2024-01-19,444.5587,450.6144,440.9482,446.9842,246091785
12746,47,2024-01-22,443.2509,453.8437,439.7336,450.2707,129839248
12747,47,2024-01-23,446.2099,449.2739,438.8865,441.921,59950904
12748,47,2024-01-24,441.5349,444.9357,429.9649,433.3023,107911228
12749,47,2024-01-25,432.5338,443.7734,430.0789,441.2689,150009535
12750,47,2024-01-26,442.4393,447.9505,433.2475,438.7122,23449254
12751,47,2024-01-29,434.7166,441.2028,425.8577,432.3079,55498016
12752,47,2024-01-30,428.783,445.0637,422.7484,438.8869,21686360
12753,47,2024-01-31,440.6137,452.8219,434.4533,446.5781,82597074
12754,47,2024-02-01,450.6674,459.0095,448.1535,456.4632,70708869
12755,47,2024-02-02,459.1941,462.3925,456.3637,459.5598,149074880
12756,47,2024-02-05,461.5323,465.5915,458.1709,462.225,149397065
12757,47,2024-02-06,458.7614,471.3133,452.2977,464.765,90555970
12758,47,2024-02-07,462.2554,465.9899,457.8995,461.629,88391462
12759,47,2024-02-08,464.3396,470.5027,452.8384,458.9297,33594394
12760,47,2024-02-09,458.0225,461.9319,450.0052,453.8792,85430408
12761,47,2024-02-12,455.138,460.8322,439.7278,445.2989,24404908
12762,47,2024-02-13,448.2317,452.7494,430.9521,435.3399,105073290
12763,47,2024-02-14,434.8309,440.4105,430.4078,435.9757,5304298
12764,47,2024-02-15,440.0493,444.2739,431.506,435.6887,36767328
12765,47,2024-02-16,440.0219,446.37,430.7497,437.055,37617158
12766,47,2024-02-19,438.9551,441.1655,432.8795,435.0704,18961310
12767,47,2024-02-20,436.6328,450.5667,432.5663,446.4092,56405720
12768,47,2024-02-21,448.1094,453.876,436.3072,441.9952,97674145
12769,47,2024-02-22,443.9911,451.4188,441.1661,448.5647,25049204
12770,47,2024-02-23,449.1108,451.3695,446.5167,448.7737,35675256
12771,47,2024-02-26,450.6828,464.2478,446.4469,459.925,69874168
12772,47,2024-02-27,463.2978,472.9555,458.714,468.3219,16838222
12773,47,2024-02-28,471.9635,475.6789,464.2213,467.9047,129834728
12774,47,2024-02-29,471.3487,487.5089,466.4858,482.5307,47541111
12775,47,2024-03-01,481.6888,492.9868,478.1858,489.4275,165199708
12776,47,2024-03-04,487.3953,491.1504,469.3478,472.9919,20616191
12777,47,2024-03-05,470.1768,475.8888,456.2939,461.9054,95746482
12778,47,2024-03-06,459.6923,465.6777,446.9506,452.8468,3886833
12779,47,2024-03-07,452.2977,468.3932,447.5128,463.4899,33843114
12780,47,2024-03-08,465.8733,472.2536,450.0039,456.2525,99566884
12781,47,2024-03-11,453.843,456.8775,448.4316,451.4501,41515413
12782,47,2024-03-12,451.5273,465.599,446.6446,460.618,9391538
12783,47,2024-03-13,458.7588,465.2553,439.2252,445.5344,243600940
12784,47,2024-03-14,442.107,457.9125,438.1246,453.8245,9727485
12785,48,2023-03-01,183.8715,189.0969,181.6984,186.8882,21455248
12786,48,2023-03-02,186.2904,188.8551,183.5725,186.1351,4501319
12787,48,2023-03-03,186.6317,189.3974,183.3608,186.1189,27537200
12788,48,2023-03-06,184.8881,187.4771,182.3023,184.8913,20476329
12789,48,2023-03-07,185.167,187.6826,179.7191,182.1943,84463938
12790,48,2023-03-08,180.9456,184.7043,178.983,182.7224,112921430
12791,48,2023-03-09,182.1486,183.8747,178.7834,180.4938,41383824
12792,48,2023-03-10,178.8323,181.1247,173.8323,176.0895,90064210
12793,48,2023-03-13,176.6086,180.7321,174.1223,178.2231,27226948
12794,48,2023-03-14,178.8301,183.4699,176.2749,180.8853,92624721
12795,48,2023-03-15,180.9598,182.649,174.6949,176.341,15992338
12796,48,2023-03-16,176.9563,178.7042,170.6718,172.3744,42848567
12797,48,2023-03-17,171.8106,174.2616,168.357,170.7935,39668100
12798,48,2023-03-20,169.2636,170.4773,166.3878,167.5895,40317673
12799,48,2023-03-21,167.5909,171.9996,165.4311,169.8112,60148347
12800,48,2023-03-22,169.681,170.9642,168.3649,169.6478,185396340
12801,48,2023-03-23,169.0257,172.0552,167.0844,170.1016,46167314
12802,48,2023-03-24,168.7405,170.2574,162.9199,164.3977,60894340
12803,48,2023-03-27,165.7559,170.042,164.5699,168.8339,88047930
12804,48,2023-03-28,167.7851,169.6911,165.7234,167.6276,78713382
12805,48,2023-03-29,167.5276,168.4556,161.7156,162.6164,99337744
12806,48,2023-03-30,163.868,168.0218,163.0338,167.1708,20157731
12807,48,2023-03-31,168.7727,173.551,166.6139,171.3591,65383964
12808,48,2023-04-03,172.0693,177.8945,169.5327,175.3101,60952599
12809,48,2023-04-04,175.1115,176.9295,172.9565,174.771,42662168
12810,48,2023-04-05,173.2002,179.2347,171.0298,177.0165,33999375
12811,48,2023-04-06,177.8528,180.5133,174.1597,176.8046,94460246
12812,48,2023-04-07,175.1949,177.3748,172.4058,174.578,3636234
12813,48,2023-04-10,173.9136,177.0172,171.4187,174.5136,14467130
12814,48,2023-04-11,172.8588,173.9366,171.0673,172.1406,188755100
12815,48,2023-04-12,173.4067,175.0926,171.6084,173.2932,41476188
12816,48,2023-04-13,172.7465,176.5457,170.7214,174.5,142907154
12817,48,2023-04-14,173.5851,179.7855,171.7545,177.9093,164565940
12818,48,2023-04-17,178.5033,180.2658,174.0444,175.78,193718644
12819,48,2023-04-18,177.126,183.665,175.0658,181.5533,58252270
12820,48,2023-04-19,182.3874,186.1963,180.1438,183.9337,184788095
12821,48,2023-04-20,183.7509,185.5075,178.2141,179.9342,26229717
12822,48,2023-04-21,179.3889,181.3926,177.3165,179.3194,22828224
12823,48,2023-04-24,179.3338,185.5766,178.2461,184.4579,51250892
12824,48,2023-04-25,185.6866,188.5994,183.417,186.3221,35420590
12825,48,2023-04-26,184.5974,187.7626,183.1893,186.3412,27569848
12826,48,2023-04-27,187.858,194.6358,185.8177,192.5446,49397304
12827,48,2023-04-28,191.737,193.3917,184.4205,186.0259,26958037
12828,48,2023-05-01,186.6486,191.3249,184.7415,189.3898,195737636
12829,48,2023-05-02,189.901,192.7579,188.0469,190.8941,4487790
12830,48,2023-05-03,189.8268,192.352,187.4833,190.0062,117180681
12831,48,2023-05-04,190.1975,191.8861,186.3425,188.0117,73015662
12832,48,2023-05-05,187.3433,189.7879,185.5716,188.0099,151304312
12833,48,2023-05-08,189.8013,193.0383,187.8178,191.0418,35786806
12834,48,2023-05-09,191.5586,198.652,189.3369,196.3744,44577954
12835,48,2023-05-10,197.9349,202.0852,195.9496,200.0784,150603885
12836,48,2023-05-11,200.1936,202.6024,197.6359,200.0429,7143411
12837,48,2023-05-12,201.9601,203.2546,199.7569,201.0456,55115140
12838,48,2023-05-15,199.5739,206.937,196.873,204.1738,77036402
12839,48,2023-05-16,203.5327,206.1171,197.2008,199.737,249352180
12840,48,2023-05-17,199.8527,201.1926,198.3136,199.6522,9471860
12841,48,2023-05-18,200.1408,204.7301,198.3213,202.8857,165608820
12842,48,2023-05-19,203.886,207.2698,202.2594,205.6293,7360108
12843,48,2023-05-22,205.3641,207.0173,200.1909,201.8156,35299710
12844,48,2023-05-23,200.1748,202.4406,197.5424,199.804,27014520
12845,48,2023-05-24,200.2861,202.7306,194.0475,196.4451,25106912
12846,48,2023-05-25,195.0961,200.5344,192.3321,197.733,60310252
12847,48,2023-05-26,196.0644,200.1004,193.942,197.9575,71116160
12848,48,2023-05-29,199.0921,200.3925,194.8461,196.1272,137645860
12849,48,2023-05-30,196.4612,198.8581,191.0732,193.4331,44965776
12850,48,2023-05-31,193.092,195.7571,190.7497,193.4109,54731990
12851,48,2023-06-01,193.8233,196.1776,189.303,191.6307,65047316
12852,48,2023-06-02,191.3491,194.1577,187.5535,190.3474,64744299
12853,48,2023-06-05,189.7335,191.9171,184.4184,186.5655,42040110
12854,48,2023-06-06,186.1372,190.744,184.5217,189.1028,40464760
12855,48,2023-06-07,189.8356,196.7709,187.8575,194.7416,6494127
12856,48,2023-06-08,193.3494,196.142,187.464,190.2112,227098215
12857,48,2023-06-09,189.8514,191.4755,185.0531,186.6498,36067210
12858,48,2023-06-12,186.6151,189.1289,183.7764,186.2858,83489110
12859,48,2023-06-13,184.8306,187.1296,179.6209,181.8832,7775589
12860,48,2023-06-14,183.3325,188.7285,180.7863,186.1433,86149070
12861,48,2023-06-15,184.384,185.7235,180.2985,181.6179,143324790
12862,48,2023-06-16,181.8071,183.5149,178.6279,180.3218,138074140
12863,48,2023-06-19,179.2953,186.288,177.0154,183.9489,15823092
12864,48,2023-06-20,182.8269,189.3239,180.8969,187.3462,12281292
12865,48,2023-06-21,186.7358,192.8449,185.3728,191.4475,110030640
12866,48,2023-06-22,192.9807,195.871,190.4466,193.3323,40965183
12867,48,2023-06-23,192.0858,193.8782,190.9242,192.7128,77065170
12868,48,2023-06-26,192.7106,194.7907,191.6088,193.6833,14504983
12869,48,2023-06-27,193.8949,198.0768,192.7005,196.8641,134083836
12870,48,2023-06-28,198.5904,203.3696,196.7575,201.5098,21444140
12871,48,2023-06-29,202.9704,206.3244,201.7065,205.0476,227267645
12872,48,2023-06-30,205.9485,213.5794,204.04,211.6183,92057604
12873,48,2023-07-03,212.5005,214.2143,205.5501,207.2213,22701727
12874,48,2023-07-04,206.2151,209.3003,202.2473,205.3191,32599467
12875,48,2023-07-05,203.9905,206.1854,202.5279,204.7176,46976432
12876,48,2023-07-06,206.6818,209.4151,203.745,206.4756,18891546
12877,48,2023-07-07,205.473,209.4713,204.3261,208.3086,182064860
12878,48,2023-07-10,208.212,215.4187,205.896,213.0489,217406845
12879,48,2023-07-11,213.2775,221.1709,211.2641,219.1025,39049528
12880,48,2023-07-12,221.1676,225.4478,218.303,222.5651,36542599
12881,48,2023-07-13,224.4579,227.5879,214.6913,217.7275,190206565
12882,48,2023-07-14,217.9758,221.3568,216.2324,219.6004,47687196
12883,48,2023-07-17,220.5607,227.8936,217.7196,224.9954,79101800
12884,48,2023-07-18,226.8789,231.9097,224.2282,229.2315,89393168
12885,48,2023-07-19,228.0936,230.5773,219.8288,222.2488,145620004
12886,48,2023-07-20,220.214,222.9744,213.1371,215.8427,78068703
12887,48,2023-07-21,217.4003,225.7533,215.3219,223.6155,114464916
12888,48,2023-07-24,223.3267,232.1116,220.019,228.724,43819267
12889,48,2023-07-25,226.7494,233.3645,224.9408,231.5179,106518680
12890,48,2023-07-26,230.6452,232.492,228.8549,230.7013,201723745
12891,48,2023-07-27,231.3836,240.5069,228.0902,237.1317,173750365
12892,48,2023-07-28,235.8884,237.5917,227.8185,229.4755,35390809
12893,48,2023-07-31,230.4376,233.7923,222.1594,225.4414,15150519
12894,48,2023-08-01,224.0349,225.4602,217.7601,219.1543,11598926
12895,48,2023-08-02,219.5098,228.3206,216.9351,225.6736,130892415
12896,48,2023-08-03,227.583,228.8193,225.4888,226.7204,7343084
12897,48,2023-08-04,225.4274,226.9134,222.1297,223.6037,10201265
12898,48,2023-08-07,221.4405,224.2683,216.7154,219.5187,163807240
12899,48,2023-08-08,217.6702,219.7139,215.7043,217.7473,7377468
12900,48,2023-08-09,216.0671,217.3891,213.6488,214.964,71786427
12901,48,2023-08-10,215.6817,219.1791,212.6016,216.0931,64172630
12902,48,2023-08-11,216.3927,223.8463,214.3423,221.7452,193120160
12903,48,2023-08-14,223.3706,231.0354,221.1697,228.7812,111608106
12904,48,2023-08-15,230.276,232.1889,227.8322,229.7407,51074088
12905,48,2023-08-16,230.529,232.6573,227.8052,229.928,20572465
12906,48,2023-08-17,229.5944,232.2598,220.5912,223.1821,35085136
12907,48,2023-08-18,221.5016,224.164,216.0182,218.6463,62915304
12908,48,2023-08-21,220.4839,226.2709,219.0214,224.7799,31583272
12909,48,2023-08-22,224.3585,226.8818,217.6729,220.1489,24912406
12910,48,2023-08-23,220.7163,225.0807,218.4668,222.8098,99751461
12911,48,2023-08-24,222.1138,226.9292,219.9907,224.7806,22787278
12912,48,2023-08-25,226.5074,229.4639,224.9895,227.9364,5817794
12913,48,2023-08-28,229.423,235.2308,226.874,232.646,227663555
12914,48,2023-08-29,231.3473,233.9288,228.0296,230.6028,85127784
12915,48,2023-08-30,230.5324,232.7752,224.706,226.9136,15859452
12916,48,2023-08-31,227.1758,234.5665,224.2336,231.5674,63386439
12917,48,2023-09-01,229.2727,230.8429,222.8574,224.3942,48292326
12918,48,2023-09-04,224.8428,230.8353,221.7337,227.6869,59310596
12919,48,2023-09-05,225.8265,227.5774,220.574,222.2975,27162446
12920,48,2023-09-06,224.4107,230.8921,223.1076,229.5591,38064236
12921,48,2023-09-07,228.3851,234.18,226.9887,232.7568,117524514
12922,48,2023-09-08,233.0086,235.6717,224.7237,227.3218,93982788
12923,48,2023-09-11,229.2742,235.3686,226.9849,233.0417,86246648
12924,48,2023-09-12,234.3771,235.8986,226.8576,228.3399,40419790
12925,48,2023-09-13,230.5777,233.8646,226.486,229.7613,205792510
12926,48,2023-09-14,230.8269,234.0276,226.9152,230.1059,17814465
12927,48,2023-09-15,230.8602,233.0137,226.6277,228.7616,20978484
12928,48,2023-09-18,230.8934,235.6104,228.718,233.4113,147760576
12929,48,2023-09-19,231.2793,234.0943,229.199,232.0074,77428905
12930,48,2023-09-20,233.1501,241.3157,231.6594,239.7826,68412231
12931,48,2023-09-21,240.4994,246.9343,237.9724,244.3667,48053441
12932,48,2023-09-22,244.656,253.3042,241.3214,249.8982,97215350
12933,48,2023-09-25,247.4242,250.736,243.3086,246.6095,3669908
12934,48,2023-09-26,247.7973,255.8617,245.0171,253.0229,63869874
12935,48,2023-09-27,254.825,257.7019,251.8891,254.7654,123222440
12936,48,2023-09-28,253.1746,261.7374,249.829,258.3238,58817949
12937,48,2023-09-29,258.6372,262.2673,254.245,257.8642,78728616
12938,48,2023-10-02,258.1468,261.8243,247.0025,250.5721,158221565
12939,48,2023-10-03,248.4234,252.2476,246.6506,250.4603,129555410
12940,48,2023-10-04,251.851,263.0966,248.1914,259.3284,62795640
12941,48,2023-10-05,256.8872,260.3956,254.4255,257.9239,25869672
12942,48,2023-10-06,259.8121,268.0606,257.7882,265.9886,27092559
12943,48,2023-10-09,264.254,265.7854,255.5665,257.0562,43043122
12944,48,2023-10-10,254.997,258.9899,253.3554,257.3332,13291725
12945,48,2023-10-11,257.0637,267.6405,253.4065,263.8862,139090008
