indicator_id,stock_id,calculation_date,sma_50,sma_200,rsi,volume_avg_30
1438,23,2023-12-27,99.6017,100.5907,53.98,6868457
1439,23,2023-12-28,375.7722,367.6382,32.39,28785645
1440,23,2023-12-29,196.8768,203.8333,73.87,27352962
1441,23,2024-01-01,406.9204,412.3419,56.63,29645662
1442,23,2024-01-02,243.1529,254.5201,44.67,11652031
1443,23,2024-01-03,245.5731,241.0428,34.62,25023110
1444,23,2024-01-04,160.7569,154.081,39.42,6836449
1445,23,2024-01-05,485.1529,504.6489,32.07,23021801
1446,23,2024-01-08,240.1719,246.8879,42.44,20676558
1447,23,2024-01-09,431.1133,430.5317,49.44,10385592
1448,23,2024-01-10,97.1211,93.1034,58.88,11987638
1449,23,2024-01-11,210.6455,213.3574,28.67,14597460
1450,23,2024-01-12,192.3709,200.6547,66.14,18156297
1451,23,2024-01-15,110.0477,111.6234,57.02,21402493
1452,23,2024-01-16,191.2827,194.4813,64.35,16068149
1453,23,2024-01-17,78.1807,78.2157,25.72,5925353
1454,23,2024-01-18,189.995,192.9987,54.25,14179049
1455,23,2024-01-19,405.2845,390.943,27.44,22586176
1456,23,2024-01-22,157.2583,153.9246,64.67,16847394
1457,23,2024-01-23,125.2505,127.8242,25.45,17921446
1458,23,2024-01-24,163.129,162.2213,60.51,7430671
1459,23,2024-01-25,360.0449,361.0363,51.58,24802436
1460,23,2024-01-26,428.5305,423.8153,46.7,19151836
1461,23,2024-01-29,236.5609,232.4272,52.78,6158637
1462,23,2024-01-30,369.0647,375.8295,68.95,9139893
1463,23,2024-01-31,181.665,189.1019,73.86,7688626
1464,23,2024-02-01,372.3,382.9481,51.36,25874931
1465,23,2024-02-02,487.8741,507.4165,38.48,19380995
1466,23,2024-02-05,116.0145,114.4042,51.84,14418977
1467,23,2024-02-06,168.574,169.7139,57.84,16792831
1468,23,2024-02-07,180.8083,177.0525,61.68,15014776
1469,23,2024-02-08,471.9377,458.1115,73.76,12929508
1470,23,2024-02-09,134.9266,131.6548,56.84,17248608
1471,23,2024-02-12,214.4499,212.0834,71.79,5615337
1472,23,2024-02-13,388.566,375.2235,47.17,28900795
1473,23,2024-02-14,277.0159,263.4684,53.98,17172284
1474,23,2024-02-15,313.1985,299.7941,32.2,21038336
1475,23,2024-02-16,312.7886,309.3401,33.9,23305526
1476,23,2024-02-19,479.3913,469.6063,45.49,6989875
1477,23,2024-02-20,74.7223,72.7434,74.82,26577431
1478,23,2024-02-21,434.0894,454.3938,31.74,24890548
1479,23,2024-02-22,338.7196,332.7151,44.74,25594711
1480,23,2024-02-23,116.6372,120.6534,46.66,27990643
1481,23,2024-02-26,70.1608,70.2361,40.03,7844015
1482,23,2024-02-27,410.4064,409.0903,47.73,24682486
1483,23,2024-02-28,202.7131,202.1268,45.64,11877572
1484,23,2024-02-29,229.6007,237.9583,36.33,6796892
1485,23,2024-03-01,314.082,309.7593,69.33,16989167
1486,23,2024-03-04,92.8207,90.6623,30.36,6013412
1487,23,2024-03-05,379.2853,361.5201,71.52,24913805
1488,23,2024-03-06,106.6714,106.1685,49.45,19945834
1489,23,2024-03-07,454.155,466.0673,56.11,10848034
1490,23,2024-03-08,148.6758,145.2824,41.75,13408655
1491,23,2024-03-11,343.242,341.4473,28.46,23193193
1492,23,2024-03-12,462.797,447.0838,64.46,29404358
1493,23,2024-03-13,434.4901,455.3211,27.26,6853004
1494,23,2024-03-14,474.7128,478.3957,74.92,8454729
1495,23,2024-03-15,115.9313,120.8607,71.63,23095317
1496,24,2023-12-18,112.8641,114.8026,32.01,27170981
1497,24,2023-12-19,393.1218,378.6473,60.27,22067993
1498,24,2023-12-20,293.7181,285.4071,35.19,26585706
1499,24,2023-12-21,104.0539,108.4352,37.62,20016245
1500,24,2023-12-22,368.7424,378.236,42.02,20950656
1501,24,2023-12-25,73.4078,71.7859,56.98,25974288
1502,24,2023-12-26,465.4636,472.9908,34.3,13329176
1503,24,2023-12-27,121.3324,122.627,25.63,22460696
1504,24,2023-12-28,326.9882,315.2459,55.01,17478498
1505,24,2023-12-29,127.4695,126.2054,68.75,27760633
1506,24,2024-01-01,367.3884,368.6294,47.33,10167974
1507,24,2024-01-02,340.2621,354.0543,50.95,23761352
1508,24,2024-01-03,185.7545,184.3779,49.03,25410252
1509,24,2024-01-04,464.3358,453.8061,57.13,12923981
1510,24,2024-01-05,489.1798,472.7371,37.88,17834142
1511,24,2024-01-08,113.6042,113.4862,26.7,21799199
1512,24,2024-01-09,120.7322,118.2671,66.55,24310289
1513,24,2024-01-10,178.9911,183.0457,36.9,20152982
1514,24,2024-01-11,183.6664,191.9907,42.22,17594533
1515,24,2024-01-12,227.7841,230.1048,62.12,21351148
1516,24,2024-01-15,458.4408,465.4968,48.32,26452821
1517,24,2024-01-16,296.323,285.164,50.77,7501164
1518,24,2024-01-17,313.5385,315.891,73.68,7862650
1519,24,2024-01-18,67.6484,69.0463,58.49,18066015
1520,24,2024-01-19,390.9596,396.4615,42.29,11355323
1521,24,2024-01-22,347.4106,343.3893,63.5,7308391
1522,24,2024-01-23,289.5983,297.8932,46.39,15892295
1523,24,2024-01-24,185.853,194.1436,39.18,16091821
1524,24,2024-01-25,102.621,106.0262,25.31,28459822
1525,24,2024-01-26,451.4284,440.3901,31.31,19526561
1526,24,2024-01-29,182.4371,182.8454,27.57,15748176
1527,24,2024-01-30,317.5971,312.3901,48.0,13551264
1528,24,2024-01-31,227.2765,234.3597,55.18,26224594
1529,24,2024-02-01,211.0949,212.0961,54.13,8644926
1530,24,2024-02-02,157.2256,149.7604,40.53,23982949
1531,24,2024-02-05,97.2135,95.623,65.88,24001140
1532,24,2024-02-06,174.7667,172.7232,52.44,11182427
1533,24,2024-02-07,384.2481,377.7766,43.69,10876277
1534,24,2024-02-08,229.6186,228.4192,61.21,22888275
1535,24,2024-02-09,217.1072,209.2167,25.53,21297788
1536,24,2024-02-12,112.4125,117.7037,54.86,20529360
1537,24,2024-02-13,359.2282,369.755,53.41,5311500
1538,24,2024-02-14,112.0237,108.4042,41.82,24314931
1539,24,2024-02-15,118.3091,114.8705,55.4,28945049
1540,24,2024-02-16,258.8694,263.464,27.42,27091830
1541,24,2024-02-19,89.9408,92.0821,49.78,7517002
1542,24,2024-02-20,330.9511,331.6001,32.98,20724364
1543,24,2024-02-21,473.5446,495.6699,69.82,7322522
1544,24,2024-02-22,369.8075,352.4637,41.05,25979155
1545,24,2024-02-23,438.1034,426.2942,49.54,8771289
1546,24,2024-02-26,391.1878,375.8299,72.05,16006754
1547,24,2024-02-27,476.2073,461.3717,31.57,29537602
1548,24,2024-02-28,321.2454,326.6911,47.87,7308687
1549,24,2024-02-29,117.5747,114.5741,28.78,10963394
1550,24,2024-03-01,231.0672,235.2856,39.25,15760420
1551,24,2024-03-04,350.43,340.1082,73.64,15212723
1552,24,2024-03-05,495.2403,478.0433,51.19,9041939
1553,24,2024-03-06,298.6008,311.7308,53.72,9125019
1554,24,2024-03-07,230.4917,237.6349,45.38,12815562
1555,24,2024-03-08,135.2789,129.1931,49.98,29169825
1556,24,2024-03-11,225.2051,227.9583,26.67,8247941
1557,24,2024-03-12,368.7436,361.2161,34.08,20161808
1558,24,2024-03-13,75.2852,78.6308,68.88,10957670
1559,24,2024-03-14,111.7484,115.1759,60.26,28591146
1560,24,2024-03-15,170.9288,172.7693,66.89,27021833
1561,25,2023-12-18,97.317,98.5346,57.08,28277983
1562,25,2023-12-19,142.8825,135.9655,45.57,29958538
1563,25,2023-12-20,460.1536,480.7268,33.87,13199899
1564,25,2023-12-21,236.7258,234.7822,29.79,19571013
1565,25,2023-12-22,337.5751,329.6547,69.12,16773306
1566,25,2023-12-25,340.0797,345.446,47.05,27568256
1567,25,2023-12-26,319.4065,310.5128,26.04,17470260
1568,25,2023-12-27,317.4798,311.8512,41.26,11432767
1569,25,2023-12-28,380.1639,379.825,72.17,10206141
1570,25,2023-12-29,294.5438,305.9188,60.55,5454594
1571,25,2024-01-01,343.9364,353.4027,37.24,29765424
1572,25,2024-01-02,286.1294,292.3827,57.15,6977140
1573,25,2024-01-03,274.7226,278.1242,42.51,10793931
1574,25,2024-01-04,153.5894,148.9559,73.03,7153030
1575,25,2024-01-05,94.2149,98.1946,66.64,8684377
1576,25,2024-01-08,176.8759,170.2511,33.84,10576410
1577,25,2024-01-09,140.5269,142.0437,59.57,8347588
1578,25,2024-01-10,116.6199,117.6006,47.52,21891386
1579,25,2024-01-11,332.1638,324.9474,70.66,15688894
1580,25,2024-01-12,89.8902,93.2265,57.92,11544191
1581,25,2024-01-15,232.9512,239.013,30.55,27939381
1582,25,2024-01-16,178.9991,181.427,29.47,9713921
1583,25,2024-01-17,205.823,210.9081,72.51,16007040
1584,25,2024-01-18,352.2791,350.1482,29.91,15425878
1585,25,2024-01-19,81.5121,83.687,28.38,13231618
1586,25,2024-01-22,269.4543,274.1214,33.96,9799054
1587,25,2024-01-23,135.7473,135.4151,58.54,15651241
1588,25,2024-01-24,311.7211,309.2709,53.11,29960723
1589,25,2024-01-25,201.3036,207.8752,30.11,24988979
1590,25,2024-01-26,487.9946,489.8537,26.45,19935703
1591,25,2024-01-29,357.5341,342.4135,72.69,17860723
1592,25,2024-01-30,286.0982,277.3247,31.95,15478407
1593,25,2024-01-31,266.3886,266.8283,59.26,24268249
1594,25,2024-02-01,237.9579,243.6951,54.96,9962626
1595,25,2024-02-02,290.1927,288.5516,47.81,16133395
1596,25,2024-02-05,390.233,378.9184,67.26,22478839
1597,25,2024-02-06,161.851,167.2613,69.26,9017480
1598,25,2024-02-07,429.991,446.8523,55.97,28748629
1599,25,2024-02-08,339.9232,337.8884,48.17,10253372
1600,25,2024-02-09,276.9038,266.9402,30.46,12332473
1601,25,2024-02-12,51.1723,50.1766,43.49,10845921
1602,25,2024-02-13,184.7677,183.9293,31.12,7823684
1603,25,2024-02-14,169.134,163.3461,64.52,26383932
1604,25,2024-02-15,438.8118,442.6514,45.84,20175973
1605,25,2024-02-16,498.8779,485.1318,45.83,24964626
1606,25,2024-02-19,179.0832,185.1915,57.94,26987182
1607,25,2024-02-20,145.2903,150.7364,55.42,29084512
1608,25,2024-02-21,160.3406,160.018,74.51,27699167
1609,25,2024-02-22,475.1834,459.896,40.63,10021619
1610,25,2024-02-23,283.3409,284.0128,71.88,28865432
1611,25,2024-02-26,466.3641,474.2546,32.24,28102892
1612,25,2024-02-27,193.823,201.1831,35.12,24739899
1613,25,2024-02-28,270.2364,264.5052,54.51,28750480
1614,25,2024-02-29,179.3565,178.9559,73.94,10782031
1615,25,2024-03-01,204.2727,204.857,55.51,13839709
1616,25,2024-03-04,289.5433,299.682,38.79,20796741
1617,25,2024-03-05,327.2547,334.6275,36.71,9651252
1618,25,2024-03-06,173.6276,172.1377,69.37,6087690
1619,25,2024-03-07,354.1369,370.2157,42.36,24180169
1620,25,2024-03-08,343.9161,356.8081,54.04,9485212
1621,25,2024-03-11,353.9285,362.0892,37.58,17271296
1622,25,2024-03-12,345.8343,330.5721,30.49,20457275
1623,25,2024-03-13,361.2403,363.3073,50.96,8868250
1624,25,2024-03-14,386.5108,369.8081,39.7,7290227
1625,25,2024-03-15,157.9428,157.7265,74.87,26940126
1626,26,2023-12-18,141.9097,139.6769,69.74,21277042
1627,26,2023-12-19,490.3766,502.431,74.91,8385464
1628,26,2023-12-20,237.5099,232.0784,40.51,18186345
1629,26,2023-12-21,130.4729,132.5176,44.6,9517023
1630,26,2023-12-22,384.1311,401.8091,46.11,14657434
1631,26,2023-12-25,449.0056,459.4717,57.11,16912693
1632,26,2023-12-26,53.0609,53.8277,45.18,10749525
1633,26,2023-12-27,379.6937,374.9713,39.81,5282824
1634,26,2023-12-28,417.488,425.0301,66.53,29509538
1635,26,2023-12-29,172.3709,173.5916,39.18,16584805
1636,26,2024-01-01,448.8048,470.0727,45.42,24051277
1637,26,2024-01-02,193.9361,200.5315,29.87,10819969
1638,26,2024-01-03,305.7491,312.8568,52.3,14823111
1639,26,2024-01-04,384.8105,368.7418,48.15,14336136
1640,26,2024-01-05,445.7927,447.8107,36.02,7818725
1641,26,2024-01-08,242.6513,237.9256,61.77,8940155
1642,26,2024-01-09,277.1749,273.4001,44.68,18803601
1643,26,2024-01-10,256.7705,256.3951,54.47,6503356
1644,26,2024-01-11,196.0004,189.7425,68.16,28582921
1645,26,2024-01-12,440.9585,458.9333,72.03,7478255
1646,26,2024-01-15,469.7178,474.4999,48.2,23756434
1647,26,2024-01-16,460.4587,448.8726,44.0,23581301
1648,26,2024-01-17,62.0151,59.0522,48.38,17761661
1649,26,2024-01-18,363.4331,370.7165,40.43,16488305
1650,26,2024-01-19,168.5995,162.2959,64.56,11818011
1651,26,2024-01-22,66.2784,65.0905,25.62,27478095
1652,26,2024-01-23,413.1455,395.0748,40.13,5545303
1653,26,2024-01-24,176.4151,178.3278,57.77,13716246
1654,26,2024-01-25,149.4957,145.6779,73.39,24569067
1655,26,2024-01-26,66.467,63.4995,39.08,26070914
1656,26,2024-01-29,454.0,458.7247,31.57,21825916
1657,26,2024-01-30,142.2113,136.0125,62.57,14436637
1658,26,2024-01-31,158.9624,155.9891,70.3,29379105
1659,26,2024-02-01,86.9264,82.9511,55.31,24090872
1660,26,2024-02-02,426.5667,427.9672,54.0,29282132
1661,26,2024-02-05,145.6332,149.216,68.68,15131373
1662,26,2024-02-06,108.5378,110.5421,69.72,13528658
1663,26,2024-02-07,89.8319,89.6572,62.3,10910199
1664,26,2024-02-08,238.5822,237.0863,37.87,28331418
1665,26,2024-02-09,369.7591,364.7426,44.5,17417959
1666,26,2024-02-12,286.4913,272.3861,27.65,21009946
1667,26,2024-02-13,166.9294,159.4869,47.69,6771855
1668,26,2024-02-14,444.6297,444.7548,68.95,15883352
1669,26,2024-02-15,320.1606,326.6479,36.85,29768019
1670,26,2024-02-16,280.7087,284.2799,57.92,9931848
1671,26,2024-02-19,120.3134,124.6819,53.44,12526273
1672,26,2024-02-20,228.6218,220.8086,48.39,5220300
1673,26,2024-02-21,416.5321,406.3177,30.81,12309633
1674,26,2024-02-22,94.6019,95.8445,27.89,24791137
1675,26,2024-02-23,373.2533,373.0777,74.48,23768700
1676,26,2024-02-26,439.1319,441.4744,69.28,25511304
1677,26,2024-02-27,217.524,208.9371,42.38,13780193
1678,26,2024-02-28,99.0556,99.9333,51.09,15947126
1679,26,2024-02-29,456.5287,441.3036,45.78,5955010
1680,26,2024-03-01,443.6528,442.8571,47.83,25838953
1681,26,2024-03-04,289.3812,303.5832,41.61,16977084
1682,26,2024-03-05,237.6902,246.7641,48.38,19562441
1683,26,2024-03-06,293.8571,306.3901,74.26,15388418
1684,26,2024-03-07,408.4761,402.3532,53.1,27683561
1685,26,2024-03-08,394.623,385.4743,26.51,6992006
1686,26,2024-03-11,227.1793,223.8714,57.03,14984920
1687,26,2024-03-12,382.1001,398.8959,50.0,23788208
1688,26,2024-03-13,468.1383,447.2917,61.61,18347945
1689,26,2024-03-14,335.7326,343.2035,72.46,15164931
1690,26,2024-03-15,472.7745,457.0783,35.39,21980840
1691,27,2023-12-18,447.7652,444.6823,64.84,9041442
1692,27,2023-12-19,111.0783,113.3456,38.3,18667307
1693,27,2023-12-20,131.536,133.2976,66.17,14325095
1694,27,2023-12-21,327.1119,332.6135,63.89,6909989
1695,27,2023-12-22,290.3462,287.1216,59.74,6516210
1696,27,2023-12-25,363.1844,366.511,49.61,10583725
1697,27,2023-12-26,439.236,429.9206,29.82,27587038
1698,27,2023-12-27,455.5069,465.1757,34.53,10708036
1699,27,2023-12-28,251.3577,259.8143,33.77,10725793
1700,27,2023-12-29,304.8429,319.8,64.0,28837943
1701,27,2024-01-01,351.0691,368.6203,72.35,19578965
1702,27,2024-01-02,410.3581,425.0854,26.0,9820443
1703,27,2024-01-03,260.4094,252.8853,67.08,11273997
1704,27,2024-01-04,105.8696,100.8244,37.91,19565745
1705,27,2024-01-05,149.9636,147.1364,32.72,11828279
1706,27,2024-01-08,267.2679,272.3142,63.75,11373361
1707,27,2024-01-09,123.9086,124.8772,41.07,11531549
1708,27,2024-01-10,154.5788,153.2163,49.56,10664663
1709,27,2024-01-11,298.5137,297.2433,54.98,11475654
1710,27,2024-01-12,403.3716,394.3742,60.74,12384502
1711,27,2024-01-15,146.178,142.9584,51.1,10804753
1712,27,2024-01-16,183.6774,187.1891,69.77,19687599
1713,27,2024-01-17,430.015,418.3944,43.89,28664593
1714,27,2024-01-18,129.7435,123.2969,52.43,14395750
1715,27,2024-01-19,100.5382,103.1104,72.49,20025432
1716,27,2024-01-22,387.2612,388.8911,67.31,14441347
1717,27,2024-01-23,250.4817,261.9202,31.78,6276058
1718,27,2024-01-24,454.378,432.1835,61.19,24154339
1719,27,2024-01-25,186.4398,179.8662,62.53,6486170
1720,27,2024-01-26,459.3122,456.2222,46.4,15113871
1721,27,2024-01-29,112.6792,107.8089,56.54,28237216
1722,27,2024-01-30,437.5067,444.4936,58.57,11115901
1723,27,2024-01-31,315.4049,312.4617,36.19,17418036
1724,27,2024-02-01,119.4735,118.2604,41.97,20815072
1725,27,2024-02-02,488.9872,467.6668,36.65,22525537
1726,27,2024-02-05,258.4546,254.4574,42.48,20322446
1727,27,2024-02-06,59.4591,58.216,41.12,26870188
1728,27,2024-02-07,299.4308,296.5385,74.34,19394396
1729,27,2024-02-08,309.1149,304.9702,56.47,27816833
1730,27,2024-02-09,105.9313,106.0229,49.81,5763503
1731,27,2024-02-12,361.2216,378.4736,59.59,10169975
1732,27,2024-02-13,100.6234,104.755,73.16,14770196
1733,27,2024-02-14,123.3496,123.0858,48.39,13437087
1734,27,2024-02-15,131.3897,135.2023,57.18,7896537
1735,27,2024-02-16,150.096,143.4945,66.0,27670793
1736,27,2024-02-19,144.1105,143.1244,61.14,22220128
1737,27,2024-02-20,330.9437,315.3664,35.02,10060053
1738,27,2024-02-21,240.431,244.0687,72.11,17328355
1739,27,2024-02-22,72.7008,70.117,26.13,8622124
1740,27,2024-02-23,461.1689,448.8496,38.63,11763924
1741,27,2024-02-26,101.1932,99.3769,47.03,29948025
1742,27,2024-02-27,279.844,286.9441,70.38,16414477
1743,27,2024-02-28,494.6284,504.2605,25.07,27928588
1744,27,2024-02-29,276.5328,288.5568,68.84,7650865
1745,27,2024-03-01,104.1029,103.2092,27.37,19874130
1746,27,2024-03-04,351.8402,347.2052,69.38,11197189
1747,27,2024-03-05,318.6979,315.298,48.12,25320812
1748,27,2024-03-06,248.8387,242.0092,54.16,10352270
1749,27,2024-03-07,104.1859,105.5032,52.75,12814570
1750,27,2024-03-08,148.9644,144.4857,68.14,13231907
1751,27,2024-03-11,176.9716,170.695,65.24,13064692
1752,27,2024-03-12,233.8402,226.5164,55.14,10791930
1753,27,2024-03-13,273.8566,279.6985,30.56,10976025
1754,27,2024-03-14,387.5039,405.7856,63.92,7506891
1755,27,2024-03-15,309.2547,311.5573,47.96,15870338
1756,28,2023-12-18,124.549,123.3904,33.7,6546208
1757,28,2023-12-19,96.5076,92.4984,47.65,19406310
1758,28,2023-12-20,344.4627,338.4311,71.36,25736762
1759,28,2023-12-21,73.2839,72.0591,39.93,23614399
1760,28,2023-12-22,209.1219,210.9116,50.5,19575601
1761,28,2023-12-25,330.0754,319.044,38.83,25056678
1762,28,2023-12-26,162.1661,163.0014,72.06,26488427
1763,28,2023-12-27,253.6993,264.7249,50.27,21835166
1764,28,2023-12-28,93.0672,92.8393,50.65,20515727
1765,28,2023-12-29,79.2515,82.0863,60.21,24293497
1766,28,2024-01-01,410.3247,409.0168,60.65,21147501
1767,28,2024-01-02,315.8954,317.8592,72.78,5612099
1768,28,2024-01-03,69.1524,65.9808,46.74,10255726
1769,28,2024-01-04,394.6115,405.5929,34.44,8755923
1770,28,2024-01-05,360.7866,375.2247,29.39,8663211
1771,28,2024-01-08,386.0818,396.6678,74.6,28923266
1772,28,2024-01-09,258.8289,246.6376,66.69,9181845
1773,28,2024-01-10,130.0268,124.9689,28.36,6082657
1774,28,2024-01-11,370.1969,371.1751,44.75,19332924
1775,28,2024-01-12,452.0294,453.5883,60.74,5622526
1776,28,2024-01-15,285.3338,290.7998,46.39,5399468
1777,28,2024-01-16,333.9679,323.3934,70.28,28387892
1778,28,2024-01-17,151.4849,148.0864,51.78,23608270
1779,28,2024-01-18,79.9853,83.7209,64.36,6867729
1780,28,2024-01-19,336.663,348.8665,57.38,9526305
1781,28,2024-01-22,119.817,122.7835,33.17,16121479
1782,28,2024-01-23,154.6631,156.6278,39.0,18953147
1783,28,2024-01-24,421.1172,410.2969,72.05,8328467
1784,28,2024-01-25,247.2643,245.0751,51.79,23283269
1785,28,2024-01-26,196.7015,188.9154,40.91,21755450
1786,28,2024-01-29,51.8371,50.7913,31.7,14462667
1787,28,2024-01-30,73.8614,71.9196,67.42,25042975
1788,28,2024-01-31,336.7276,331.6376,70.24,7228445
1789,28,2024-02-01,462.6344,447.8031,68.92,5365214
1790,28,2024-02-02,309.8196,310.6823,72.87,26277231
1791,28,2024-02-05,353.113,366.6292,45.66,23816517
1792,28,2024-02-06,373.0073,355.2851,61.49,14816954
1793,28,2024-02-07,223.6421,212.6305,38.73,11075250
1794,28,2024-02-08,397.5084,388.791,49.77,8002756
1795,28,2024-02-09,485.2857,499.4315,55.46,5101280
1796,28,2024-02-12,383.2006,365.7021,58.16,29275276
1797,28,2024-02-13,265.8113,260.209,55.98,19987040
1798,28,2024-02-14,92.152,93.524,38.95,13559570
1799,28,2024-02-15,140.1819,145.6994,30.74,19906586
1800,28,2024-02-16,55.9299,54.9399,62.69,11093563
1801,28,2024-02-19,148.595,153.1058,48.11,12056982
1802,28,2024-02-20,238.9405,232.1003,32.78,8640809
1803,28,2024-02-21,418.1611,431.3768,43.78,14064071
1804,28,2024-02-22,127.5323,121.5958,36.26,20314774
1805,28,2024-02-23,194.136,201.4115,50.89,13337921
1806,28,2024-02-26,227.7995,230.718,56.25,23317692
1807,28,2024-02-27,64.9286,67.6791,62.71,16503513
1808,28,2024-02-28,197.1851,193.892,67.53,28064744
1809,28,2024-02-29,145.6603,147.7637,63.86,13109287
1810,28,2024-03-01,443.4857,452.6372,26.98,15387910
1811,28,2024-03-04,75.7062,79.2951,45.95,23426543
1812,28,2024-03-05,211.9439,216.5949,49.0,10811329
1813,28,2024-03-06,302.7482,312.9719,71.11,9609770
1814,28,2024-03-07,280.8365,281.209,62.74,10478737
1815,28,2024-03-08,342.2679,355.0382,45.4,15357894
1816,28,2024-03-11,99.715,101.4929,52.54,23609049
1817,28,2024-03-12,87.9205,90.3377,65.23,5777011
1818,28,2024-03-13,55.9045,56.7921,50.53,8050750
1819,28,2024-03-14,481.1867,486.5189,26.72,26884826
1820,28,2024-03-15,52.6597,54.6132,42.05,17686030
1821,29,2023-12-18,447.0857,450.4036,39.39,18564386
1822,29,2023-12-19,165.067,159.1361,58.22,28178820
1823,29,2023-12-20,214.2763,204.9947,58.45,10298757
1824,29,2023-12-21,385.4295,392.3632,31.2,18327134
1825,29,2023-12-22,364.383,364.2291,61.29,17656136
1826,29,2023-12-25,343.8758,356.47,26.22,23218840
1827,29,2023-12-26,65.4145,66.8598,38.16,14693240
1828,29,2023-12-27,337.0484,340.4597,65.3,27223801
1829,29,2023-12-28,404.2799,404.197,51.04,7290658
1830,29,2023-12-29,439.6742,453.286,41.28,8860346
1831,29,2024-01-01,495.1848,482.6021,31.13,24444952
1832,29,2024-01-02,121.1357,119.695,73.94,7555865
1833,29,2024-01-03,286.2244,280.0386,49.54,28570391
1834,29,2024-01-04,241.1791,235.773,33.1,23855034
1835,29,2024-01-05,440.3448,429.2364,34.04,15072621
1836,29,2024-01-08,326.9437,339.1922,40.28,22993018
1837,29,2024-01-09,458.7168,454.6167,39.99,14264577
1838,29,2024-01-10,358.3288,343.9734,52.78,25956986
1839,29,2024-01-11,425.6806,417.82,46.61,17303445
1840,29,2024-01-12,496.0694,519.2452,56.88,25551507
1841,29,2024-01-15,438.1271,417.8464,31.69,11427485
1842,29,2024-01-16,230.7133,232.0657,49.12,27879576
1843,29,2024-01-17,75.6589,78.8132,32.22,18077962
1844,29,2024-01-18,224.1413,221.6732,69.31,8695027
1845,29,2024-01-19,494.8077,494.4834,65.22,11213256
1846,29,2024-01-22,367.7343,384.058,72.24,24196713
1847,29,2024-01-23,230.6806,234.8586,57.65,15914211
1848,29,2024-01-24,468.6295,456.9252,42.84,14376339
1849,29,2024-01-25,125.8149,122.7516,55.49,27195742
1850,29,2024-01-26,177.9054,177.7178,37.1,23413609
1851,29,2024-01-29,99.9836,101.3523,26.19,19832137
1852,29,2024-01-30,251.6221,261.091,37.84,10744720
1853,29,2024-01-31,328.5606,342.4136,68.5,10232628
1854,29,2024-02-01,364.9433,350.1793,40.61,7850384
1855,29,2024-02-02,242.6192,232.2004,65.95,9137469
1856,29,2024-02-05,322.9814,315.0835,37.69,14486552
1857,29,2024-02-06,245.7971,242.7441,73.25,19279201
1858,29,2024-02-07,162.8428,155.3048,28.47,26769940
1859,29,2024-02-08,188.1564,196.7975,51.16,11630034
1860,29,2024-02-09,420.8442,424.8306,36.62,17677963
1861,29,2024-02-12,160.5315,166.4166,34.0,9212865
1862,29,2024-02-13,339.9188,341.5304,29.65,11624404
1863,29,2024-02-14,59.7457,60.6844,36.87,28864280
1864,29,2024-02-15,361.9486,348.4139,35.99,26685286
1865,29,2024-02-16,424.5606,415.6226,56.52,22659190
1866,29,2024-02-19,183.7182,192.8632,26.27,21568164
1867,29,2024-02-20,172.7999,175.855,40.07,7619521
1868,29,2024-02-21,349.2042,348.1324,67.81,22273203
1869,29,2024-02-22,485.2138,475.55,31.58,12244530
1870,29,2024-02-23,197.0426,205.6696,70.27,17122753
1871,29,2024-02-26,56.5096,54.0647,39.54,7110869
1872,29,2024-02-27,269.4115,281.7508,68.36,21812785
1873,29,2024-02-28,72.1079,75.0856,63.27,9191831
1874,29,2024-02-29,232.4422,228.7624,41.91,25558425
1875,29,2024-03-01,375.8576,376.8454,59.51,21600252
1876,29,2024-03-04,466.45,447.0947,51.42,25881607
1877,29,2024-03-05,191.5287,193.0623,51.39,13445860
1878,29,2024-03-06,110.1825,106.4112,55.12,22241380
1879,29,2024-03-07,429.9678,444.9799,50.09,17471379
1880,29,2024-03-08,485.2671,505.8585,63.73,28993888
1881,29,2024-03-11,100.6926,95.8931,52.5,13082468
1882,29,2024-03-12,285.7334,280.8385,65.37,19213817
1883,29,2024-03-13,168.6919,171.0535,33.95,17022437
1884,29,2024-03-14,180.0885,182.151,35.9,17329137
1885,29,2024-03-15,475.8647,454.3625,37.86,21615578
1886,30,2023-12-18,62.211,62.3688,48.57,24562981
1887,30,2023-12-19,244.1772,243.5642,40.15,10104655
1888,30,2023-12-20,419.3594,399.179,73.97,7696689
1889,30,2023-12-21,480.731,492.3576,30.61,26029718
1890,30,2023-12-22,97.3065,96.6013,67.12,23876489
1891,30,2023-12-25,406.0583,411.1855,42.35,22116567
1892,30,2023-12-26,262.1314,262.5323,31.54,18777702
1893,30,2023-12-27,125.9119,124.186,65.35,25006164
1894,30,2023-12-28,382.923,368.8748,63.36,16533192
1895,30,2023-12-29,218.7458,214.9536,55.68,11439725
1896,30,2024-01-01,301.448,314.9737,67.69,13277980
1897,30,2024-01-02,130.4176,135.5138,55.68,10539449
1898,30,2024-01-03,200.4973,199.4538,58.64,9946805
1899,30,2024-01-04,161.8163,159.1923,41.65,26905612
1900,30,2024-01-05,303.2663,312.351,50.46,18712334
1901,30,2024-01-08,96.4169,100.018,30.02,14975754
1902,30,2024-01-09,136.1745,135.2204,27.26,24580590
1903,30,2024-01-10,469.4214,454.0314,65.63,8878874
1904,30,2024-01-11,191.1599,199.8558,47.11,27838335
1905,30,2024-01-12,375.4437,370.4417,60.04,7299265
